id,year,imdb_id,title,rating
7550,2006,0477072,The Prince &amp; Me II: The Royal Wedding,3
7567,2006,0768132,Monmon the Water Spider,0
7596,2006,0462590,Step Up,3
7624,2006,0489682,Conversations with God,1
7637,2006,0366548,Happy Feet,3
7679,2006,0362120,Scary Movie 4,3
7793,2006,0449089,RV,3
7812,2006,0365830,Tenacious D in the Pick of Destiny,0
7977,2006,0385726,Glory Road,3
8033,2006,0807965,La vie secr&egrave;te des gens heureux,1
8060,2006,0951297,Que tan lejos,3
8412,2006,0456111,La noche de los girasoles,2
8529,2006,0830896,Ferfiakt,1
8549,2006,0823158,Wedding Wars,2
8644,2006,0495596,Tales from Earthsea,1
8723,2006,0413268,Sideline Secrets,3
8871,2006,0430357,Miami Vice,1
9091,2006,0437857,Behind the Mask: The Rise of Leslie Vernon,1
9119,2006,0463985,The Fast and the Furious: Tokyo Drift ,1
9188,2006,0785002,Heartbreak Hotel,1
9190,2006,0450345,The Wicker Man,1
9203,2006,0491747,Away from Her,3
9237,2006,0393735,The Shaggy Dog,2
9272,2006,0415306,Talladega Nights: The Ballad of Ricky Bobby,2
9277,2006,0427229,failure to launch,1
9296,2006,0469641,World Trade Center,2
9471,2006,0450121,Rosso come il cielo,1
9472,2006,0327084,Over the Hedge,3
9724,2006,0479143,Rocky Balboa,1
9742,2006,0462329,The Hard Corps,3
9744,2006,0458471,Second in Command,0
9783,2006,0417056,Pledge This!,3
10035,2006,0453467,Deja Vu,1
10011,2006,0492506,Wordplay,3
10122,2006,0425326,Outsourced,1
10209,2006,0489244,Night of the Living Dead 3D,3
10268,2006,0397313,Eight Below,0
10284,2006,0465624,My Super Ex-Girlfriend,3
10555,2006,0491603,H2O: Just Add Water,3
10573,2006,0470055,Open Water 2: Adrift,3
10578,2006,0419946,The Marine,3
10864,2006,0455590,The Last King of Scotland,2
10888,2006,0418689,Flags of Our Fathers,1
7,2007,1028528,Death Proof,3
8,2007,0471711,Futurama: Bender's Big Score,2
9,2007,0467406,Juno,3
11,2007,0435705,Next,2
12,2007,0758771,Outlaw,1
14,2007,0382932,Ratatouille,1
16,2007,00293564,Rush Hour 3,1
17,2007,0432021,Resident Evil: Extinction,3
20,2007,0476964,The Brave One,3
25,2007,0756683,The Man from Earth,1
26,2007,0413267,Shrek the Third,3
27,2007,0477071,Premonition,3
29,2007,1077258,Planet Terror,3
30,2007,0411061,88 Minutes,1
103,2007,0825232,The Bucket List,1
166,2007,0884819,Wool 100%,3
169,2007,0449088,Pirates of the Caribbean: At World's End,3
177,2007,0469494,There Will Be Blood,0
180,2007,0478311,Knocked Up,3
188,2007,0427327,Hairspray,3
240,2007,0845046,Son of Rambow,1
295,2007,0808417,Persepolis,3
312,2007,0861739,Tropa de Elite,3
313,2007,0758758,Into the Wild,1
327,2007,0481141,No Reservations,3
335,2007,0486655,Stardust,3
351,2007,0425112,Hot Fuzz,1
373,2007,0373889,Harry Potter and the Order of the Phoenix,3
381,2007,0787523,Towelhead,3
410,2007,0486583,Fred Claus,1
417,2007,0462538,The Simpsons Movie,3
419,2007,0787475,Hot Rod,1
422,2007,0418279,Transformers,3
462,2007,0455805,Then She Found Me,3
476,2007,0496806,Ocean's Thirteen,1
479,2007,0486822,Disturbia,3
487,2007,0385752,The Golden Compass,3
490,2007,0775529,The Savages,3
526,2007,0459102,Import/Export,3
546,2007,0452702,Vacancy,0
549,2007,0480249,I Am Legend,3
585,2007,0448134,Sunshine,1
600,2007,0838221,The Darjeeling Limited,1
630,2007,0408236,Sweeney Todd: The Demon Barber of Fleet Street,1
667,2007,1179904,Paranormal Activity,3
651,2007,0829482,Superbad,3
652,2007,0419887,The Kite Runner,0
686,2007,0477348,No Country for Old Men,3
738,2007,0416508,Becoming Jane,3
755,2007,0473308,Waitress,3
761,2007,0972785,Bring It On: In It to Win It,3
766,2007,0431308,P.S. I Love You,3
777,2007,0461770,Enchanted,3
842,2007,0337978,Live Free or Die Hard,1
843,2007,0381849,3:10 to Yuma,0
918,2007,0486946,Wild Hogs,1
948,2007,0765447,Evening,3
949,2007,0783233,Atonement,3
964,2007,0848557,Diary of the Dead,3
995,2007,0475243,Crashing,2
1008,2007,0423977,Charlie Bartlett,2
1045,2007,0496436,White Noise 2: The Light,1
1339,2007,1048174,The World Unseen,3
1438,2007,1032207,Lynch,1
1344,2007,0465375,After Sex,3
1578,2007,0283503,Brooklyn Rules,3
1184,2007,0822854,Shooter,1
1196,2007,0780622,Teeth,3
1283,2007,0465494,Hitman,0
1285,2007,0464141,The Orphanage,3
1115,2007,0496328,Itty Bitty Titty Committee,3
1439,2007,0925230,Cocalero,3
1151,2007,0866437,The Jane Austen Book Club,3
1167,2007,0427470,The Lookout,3
1524,2007,0810868,Free Rainer,2
1522,2007,0795368,Death at a Funeral,3
1552,2007,0995829,XXY,3
1466,2007,0970472,Vexille,3
1671,2007,0909010,The Bad Mother&#39;s Handbook,3
1706,2007,0806940,Ninas Mal,3
1713,2007,0904049,Ekusute (Exte: Hair Extensions),3
1715,2007,0862856,Trick 'r Treat,3
1741,2007,0996605,Love Songs,3
1764,2007,1043842,Appleseed Saga: Ex Machina,3
1799,2007,1032856,The Band&#39;s Visit,1
1802,2007,1094278,Tricks,3
1806,2007,1032846,"4 Months, 3 Weeks and 2 Days",3
1808,2007,0758732,Beaufort,0
1840,2007,0964587,St. Trinian's,3
1868,2007,0401383,The Diving Bell and the Butterfly,2
1889,2007,0465538,Michael Clayton,2
1899,2007,0887745,How About You,3
1903,2007,0457419,Mr. Magorium's Wonder Emporium,0
1925,2007,0880502,Auf der anderen Seite,3
1939,2007,0983213,5 Centimeters Per Second,1
1945,2007,0396555,Meet the Robinsons,1
2111,2007,0472205,Watching the Detectives,1
2130,2007,0389722,30 Days of Night,2
2131,2007,0463854,28 Weeks Later,3
2147,2007,0857191,The Visitor,3
2170,2007,0758766,Music and Lyrics,3
2248,2007,0848542,Arranged,3
2207,2007,0756729,Year of the dog,3
2341,2007,0388182,King of California,1
2364,2007,0780607,The Signal,2
2371,2007,0452623,Gone Baby Gone,3
2409,2007,0757361,Margot at the Wedding,3
2472,2007,0804452,Bratz,3
2473,2007,0498353,Hostel: Part II,3
2478,2007,0494222,Eagle vs Shark,3
2519,2007,0488120,Fracture,1
2529,2007,0913445,Young People Fucking,1
2574,2007,0472062,Charlie Wilson's War,3
2581,2007,0401997,Breach,1
2597,2007,0443473,The Condemned,1
2601,2007,1121794,Sword of the Stranger,3
2604,2007,0844794,Northanger Abbey,3
2621,2007,0942384,Shelter,1
2655,2007,0765120,My Blueberry Nights,3
2676,2007,1107809,Cutlass,3
2743,2007,0415127,The Man from London,3
2795,2007,0805564,Lars and the real Girl,3
2856,2007,0892100,Steam,3
2976,2007,0814795,In the Arms of My Enemy,0
2992,2007,0792965,"Ensemble, c'est tout",3
3012,2007,0466839,I Could Never Be Your Woman,3
3013,2007,0472071,Death Defying Acts,3
3015,2007,0997174,Welcome to the Quiet Room,3
3069,2007,0765443,Eastern Promises,3
3086,2007,0442933,Beowulf,3
3129,2007,0450188,La vie en rose,3
3151,2007,0815244,Sydney White,3
3206,2007,0450385,1408,3
3230,2007,0414055,Elizabeth: The Golden Age,3
3308,2007,0489237,The Nanny Diaries,3
3324,2007,0884328,The Mist,3
3333,2007,0398808,Bridge to Terabithia,3
3343,2007,0480669,Timecrimes,0
3344,2007,0446463,The Secret,3
3424,2007,0860528,Salvation,1
3438,2007,1016301,Fermat's Room,0
3474,2007,0762110,Irina Palm,3
3494,2007,0482374,Gone,3
3545,2007,0816436,Black Water,3
3547,2007,0459959,La reine soleil,3
3577,2007,1024856,Negative Happy Chain Saw Edge,0
3604,2007,0758753,If I Had Known I Was a Genius,2
3615,2007,0480242,Dan in Real Life,3
3617,2007,1083845,Ballet Shoes,3
3629,2007,0856288,Inside,3
3646,2007,1038988,[Rec],3
3655,2007,0373883,Halloween,3
3663,2007,0829297,Ten Inch Hero,3
3707,2007,0825236,Caramel,2
3731,2007,0923811,Evangelion: 1.0: You Are (Not) Alone,3
3774,2007,0923985,We Are the Strange,0
3777,2007,0445934,Blades of Glory,3
3811,2007,0453556,TMNT,1
3899,2007,0875113,99 francs,1
3935,2007,0488023,Out at the Wedding,3
3989,2007,0869977,Naissance des pieuvres,3
4001,2007,0292963,Before the Devil Knows You're Dead,2
4007,2007,0897361,I Know Who Killed Me,3
4028,2007,0445922,Across the Universe,3
4029,2007,0481369,The Number 23,1
4040,2007,1092053,Barbie as the Island Princess,3
4044,2007,0795439,Numb,1
4060,2007,0959342,Se upp f&ouml;r d&aring;rarna,3
4121,2007,0995031,Bhool Bhulaiyaa,1
4158,2007,0889600,Fat Like Me,3
4152,2007,1095496,She's a Boy I Knew,3
4153,2007,0923752,The King of Kong: A Fistful of Quarters,1
4162,2007,0498399,We Own the Night,0
4209,2007,0367959,Hannibal Rising,1
4264,2007,1077274,"Yobi, the Five-Tailed Fox (Cheon-nyeon-yeo-woo-yeo-woo-bi)",3
4313,2007,2330312,Bratz: Fashion Pixiez,3
4439,2007,0490084,Because I Said So,3
4728,2007,0816530,Imprint,3
4757,2007,0896986,La torre de Suso,1
4762,2007,0435528,Whisper,2
4800,2007,0910847,Breakfast with Scot,1
4833,2007,0887732,Days and Clouds,3
4886,2007,0860866,Far North,3
4963,2007,0486651,Dark Mirror,3
4984,2007,0804516,P2,3
5055,2007,0780583,Flight of the Living Dead,3
5496,2007,0463998,Freedom Writers,1
5028,2007,0815178,The Life Before Her Eyes,3
5042,2007,0425430,The Messengers,3
5045,2007,0765430,American Zombie,3
5071,2007,0801526,The Tracey Fragments,3
5075,2007,0486576,Fantastic Four: Rise of the Silver Surfer,3
5146,2007,0871510,Chakde! India,3
5204,2007,0492486,Shrooms,3
5245,2007,0780608,Smiley Face,3
5291,2007,0841044,2 Days in Paris,3
5328,2007,0960835,Transmorphers,3
5451,2007,0465602,Shut em up,1
5461,2007,0441007,Gracie,3
5483,2007,0413300,Spider-Man 3,2
5501,2007,0808357,"Lust, Caution",3
5509,2007,0780565,Mataharis,3
5530,2007,0440963,The Bourne Ultimatum,2
5583,2007,0348062,"So, You've Downloaded a Demon",3
5628,2007,0455760,Dead Silence,1
5662,2007,0477051,Norbit,2
5769,2007,0812243,Ex Drummer,1
5930,2007,0782867,Ha-Sodot (The Secrets),3
5995,2007,0840363,Racing Daylight,3
6057,2007,0810900,High School Musical 2 (TV Movie),3
6286,2007,0825244,Dialogue avec mon jardinier,1
6381,2007,1095573,&quot;The Backyardigans&quot; International Super Spy,2
6454,2007,0890870,Saw IV,3
6577,2007,0799949,Epic Movie,3
6578,2007,0784972,The Brothers Solomon,2
6603,2007,0479500,Nancy Drew,3
6616,2007,0425413,"Run, Fatboy, Run",1
6617,2007,0950740,Grandpa for Christmas,3
6631,2007,0814106,Flatland: The Movie,2
6735,2007,0796302,The Babysitters,3
6759,2007,0808230,Les deux mondes,2
6795,2007,0368794,I'm Not There.,1
6828,2007,0952682,Shotgun Stories,3
6905,2007,1148261,Bleach Movie 2: The Diamond Dust Rebellion,2
6987,2007,0421082,Control,2
7001,2007,0211933,Awake,3
7078,2007,0891527,Lions for lambs,0
7079,2007,0809533,Las 13 rosas,3
7121,2007,0871197,&quot;Masters of Horror&quot; Right to Die,1
7125,2007,0817402,&quot;Masters of Horror&quot; We All Scream for Ice Cream,3
7128,2007,0785533,&quot;Masters of Horror&quot; The Black Cat,0
7129,2007,0854548,&quot;Masters of Horror&quot; The Washingtonians,3
7131,2007,0868394,&quot;Masters of Horror&quot; Dream Cruise,1
7140,2007,0971205,Lucky Blue,0
7142,2007,1166805,Cafe com Leite,0
7153,2007,0838192,Reine Geschmacksache,3
7251,2007,0443706,Zodiac,1
7349,2007,0807721,Meduzot,3
7395,2007,0765429,American Gangster,1
7519,2007,0389790,Bee Movie,1
7556,2007,0768212,The Last Mimzy,3
7584,2007,0393956,Viva,3
7711,2007,0807054,It's a Free World...,3
7714,2007,1007920,Barbie Fairytopia: Magic of the Rainbow,3
7773,2007,0896798,Cleaner,1
7796,2007,1039960,Est&ocirc;mago,0
7973,2007,0444682,The Reaping,3
8513,2007,1226251,Pok&eacute;mon: The Rise of Darkrai,3
8525,2007,0760329,The Water Horse,0
8535,2007,0443680,The Assassination of Jesse James by the Coward Robert Ford,1
8576,2007,0758730,Aliens vs. Predator: Requiem,3
8732,2007,0997260,Rosa: The Movie,3
9002,2007,0974959,American Pie Presents: Beta House,2
9240,2007,0467110,Underdog,1
9247,2007,0408839,The Heartbreak Kid,2
9352,2007,1765847,Hungry Bitches,3
9424,2007,0453451,Mr. Bean's Holiday,0
9451,2007,0259324,Ghost Rider,0
9476,2007,0457433,A Perfect Stranger,3
9627,2007,0889665,Steak,0
9803,2007,0485851,The Air I Breathe,3
9805,2007,0428579,Suburban Girl,2
10054,2007,8021928,David Lynch Cooks Quinoa,0
10306,2007,0762148,Christmas Is Here Again,3
10078,2007,0943232,H&auml;nde weg von Mississippi,3
10107,2007,0426931,August Rush,3
10126,2007,0796307,Under the Same Moon,3
10130,2007,0465234,National Treasure: Book of Secrets,3
10203,2007,0423294,Surfs Up,1
10227,2007,0937375,This Christmas,3
10379,2007,1097636,Chill Out Scooby Doo,3
10438,2007,1116560,Rain Shadow,2
10878,2007,0870090,City of Men,1
1,2008,0844760,Starship Troopers 3: Marauder,3
3,2008,0910970,WALL-E,1
19,2008,0200465,The Bank Job,3
28,2008,0489099,Jumper,1
34,2008,0780536,In Bruges,1
47,2008,0478087,21,3
66,2008,0468569,The Dark Knight,3
60,2008,0811138,The Love Guru,1
61,2008,0448157,Hancock,0
65,2008,0490181,The Mutant Chronicles,1
73,2008,0410377,Nim's Island,3
74,2008,0425061,Get Smart,1
80,2008,0493464,Wanted,1
81,2008,1054485,Futurama: The Beast with a Billion Backs,2
140,2008,0871426,Baby Mama,3
141,2008,1029134,Birds of America,3
145,2008,0799934,Be Kind Rewind,1
176,2008,0443274,Vantage Point,3
190,2008,0371746,Iron Man,2
191,2008,1033643,What Happens In Vegas,3
189,2008,0887883,Burn After Reading,1
192,2008,0811080,Speed Racer,3
193,2008,0765476,Meet Dave,1
194,2008,0373051,Journey to the Center of the Earth,1
195,2008,0800080,The Incredible Hulk,1
196,2008,0800308,Appaloosa,1
197,2008,0981227,Nick and Norah's Infinite Playlist,3
212,2008,0988595,27 Dresses,3
214,2008,0411477,Hellboy II: The Golden Army,1
217,2008,0430922,Role Models,1
220,2008,0397892,Bolt,3
222,2008,0452608,Death Race,1
233,2008,0929425,Gomorra,1
241,2008,1129442,Transporter 3,0
242,2008,1013753,Milk,1
245,2008,0497465,Vicky Cristina Barcelona,3
251,2008,1010048,Slumdog Millionaire,1
252,2008,0978759,Frozen River,3
254,2008,0918927,Doubt,3
260,2008,0838283,Step Brothers,1
263,2008,0942385,Tropic Thunder,0
265,2008,0981072,The Lucky Ones,3
273,2008,0976051,The Reader,1
275,2008,0959337,Revolutionary Road,3
279,2008,1174954,Resident Evil: Degeneration,3
285,2008,1125849,The Wrestler,1
286,2008,0824747,Changeling,3
298,2008,0970416,The Day the Earth Stood Still,3
305,2008,1068680,Yes Man,1
306,2008,0494238,Inkheart,3
309,2008,0467197,Max Payne,3
310,2008,0960731,Bedtime Stories,3
316,2008,0795421,Mamma Mia!,3
338,2008,1054486,Futurama: Bender's Game,1
346,2008,0862846,Sunshine Cleaning,3
350,2008,0970468,Miss Pettigrew Lives for a Day,3
355,2008,0430770,The Women,3
380,2008,0861689,Blindness,3
384,2008,0910936,Pineapple Express,2
428,2008,0936501,Taken,3
429,2008,0406759,The Eye,3
447,2008,0940709,CJ7 (Changjiang 7 hao),1
463,2008,1059786,Eagle Eye,1
464,2008,0962726,High School Musical 3: Senior Year,3
465,2008,0830515,Quantum of Solace,1
469,2008,0876563,Gake no ue no Ponyo,3
470,2008,1054588,Flash of Genius,1
473,2008,0823671,Tinker Bell,3
492,2008,0964516,Fashion,3
495,2008,0887912,The Hurt Locker,1
499,2008,1084950,Rachel Getting Married,3
500,2008,0808244,Easy Virtue,3
501,2008,1099212,Twilight,3
502,2008,1205489,Gran Torino,2
503,2008,0892255,Che: Part One,1
504,2008,0421715,The Curious Case of Benjamin Button,3
513,2008,0995039,Ghost Town,1
523,2008,1129435,The Beaches of Agnes,3
540,2008,0818165,The Alphabet Killer,3
541,2008,1082868,Quarantine,3
542,2008,0963194,Repo! The Genetic Opera,3
545,2008,0832266,"Definitely, Maybe",3
584,2008,0893402,Franklyn,2
668,2008,1139797,L&aring;t den r&auml;tte komma in (Let the Right One In),1
728,2008,0441773,Kung Fu Panda,3
730,2008,1270769,Three wise men,1
740,2008,1050160,Kataude mashin garu,3
747,2008,1000774,Sex and the City,3
768,2008,0489049,Fanboys,0
770,2008,1128075,Ai no mukidashi,3
819,2008,1069238,Okuribito (Departures),3
829,2008,1316037,Birdemic,3
889,2008,1060277,Cloverfield,3
883,2008,0870089,Ciao,0
902,2008,1018785,The Sisterhood of the Traveling Pants 2,3
903,2008,0369436,Four Christmases,3
927,2008,0416212,The Secret Life of Bees,3
952,2008,1226681,Pontypool,0
985,2008,1068649,I've Loved You So Long,3
990,2008,0870111,Frost/Nixon,1
1013,2008,0970411,City of Ember,3
1014,2008,0852713,The House Bunny,3
1050,2008,0367882,Indiana Jones and the Kingdom of the Crystal Skull,1
1583,2008,1103193,My Prison Yard,3
1590,2008,0499448,The Chronicles of Narnia: Prince Caspian,3
1548,2008,1216477,Dim Sum Funeral,3
1586,2008,0929629,Stargate: Continuum,1
1290,2008,1045670,Happy-Go-Lucky,3
1178,2008,1077084,God's Forgotten Town,3
1104,2008,1023481,Step Up 2: The Streets,3
1107,2008,1305138,El regalo,2
1142,2008,0451079,Horton Hears a Who!,1
1143,2008,0865556,The Forbidden Kingdom,1
1144,2008,0822832,Marley &amp; Me,2
1161,2008,0465502,Igor,2
1164,2008,0449487,Passengers,3
1516,2008,0447166,The Gamers: Dorkness Rising,3
1443,2008,1259014,Mesrine: Killer Instinct,1
1451,2008,1046997,Miracle at St. Anna,2
1492,2008,1288589,Helen,3
1495,2008,1032755,RocknRolla,1
1504,2008,1186369,Lorna's Silence,3
1585,2008,0942903,Stargate: The Ark of Truth,3
1394,2008,1024255,Wild Child,3
1398,2008,1029234,Martyrs,3
1616,2008,0383028,"Synecdoche, New York",3
1628,2008,1124394,Sauna,1
1641,2008,0467200,The Other Boleyn Girl,3
1674,2008,420238,The Tale of Despereaux,3
1709,2008,1129423,Fireproof,2
1718,2008,0926063,Dance of the Dead,1
1744,2008,0986230,French Film,3
1746,2008,0938341,T&ocirc;ky&ocirc; sonata (Tokyo Sonata),1
1749,2008,1152850,Wendy and Lucy,3
1751,2008,1185616,Waltz with Bashir,0
1757,2008,0425637,Chi bi (Red Cliff),1
1801,2008,1370212,My Only Sunshine,3
1829,2008,1056437,The Sky Crawlers,3
1891,2008,0800039,Forgetting Sarah Marshall,3
1892,2008,0455824,Australia,2
1912,2008,0109688,Ashes of Time Redux,1
1915,2008,0443559,Killshot,1
2022,2008,0951216,Mad Money,3
2056,2008,1284591,Sut,1
2078,2008,1056444,Damn Bastard!,0
2082,2008,1152397,American Violet,3
2094,2008,1048171,S&eacute;raphine,3
2116,2008,0814314,Seven Pounds,3
2118,2008,1094661,Coco Chanel,3
2203,2008,1095442,Goodbye Solo,1
2257,2008,0951257,Bi the Way,3
2259,2008,1034325,Phoebe in Wonderland,3
2269,2008,0960890,Zombie Strippers!,3
2274,2008,1104733,Hamlet 2,3
2331,2008,0800240,Deception,1
2342,2008,1133991,What Doesn't Kill You,1
2357,2008,0896031,The Loss of a Teardrop Diamond,3
2424,2008,0844286,The Brothers Bloom,3
2460,2008,1179080,Rough Aunties,3
2461,2008,0965440,Rain,3
2516,2008,1100048,35 Shots of Rum,3
2614,2008,0961066,Everlasting Moments,3
2694,2008,1279083,Examined Life,3
2832,2008,1126596,Adulthood,2
2841,2008,0985699,Valkyrie,1
2843,2008,1117379,Bonnie &amp; Clyde vs. Dracula,3
2858,2008,0892899,Outpost,0
2860,2008,1178197,The World is Big and Salvation Lurks Around the Corner,1
2968,2008,0800241,Transsiberian,3
2996,2008,1199099,Merlin,3
3016,2008,1077094,One Million Yen Girl,3
3020,2008,0887971,While She Was Out,3
3029,2008,1172203,Sita Sings the Blues,1
3072,2008,1356380,The No. 1 Ladies&#39; Detective Agency,3
3128,2008,0489018,Day of the Dead,3
3182,2008,0963743,"Angus, Thongs and Perfect Snogging",3
3281,2008,1227929,Herb &amp; Dorothy,3
3288,2008,1294138,Barbie and the Diamond Castle,3
3304,2008,0882978,Three Kingdoms: Resurrection of the Dragon,1
3381,2008,1022606,Lion's Den,3
3444,2008,1111890,Diary of a Nymphomaniac,3
3457,2008,0902290,I Sell the Dead,1
3461,2008,0864761,The Duchess,3
3466,2008,0948535,Paris 36,1
3467,2008,0819714,The Edge of Love,3
3510,2008,1263778,La belle personne,3
3512,2008,0476991,Were the World Mine,3
3612,2008,0482606,The Strangers,3
3693,2008,1260502,Ghost in the Shell 2.0,3
3711,2008,1034303,Defiance,3
3758,2008,0483607,Doomsday,3
3965,2008,1082853,Management,2
3998,2008,0486321,Fly Me to the Moon,0
4026,2008,1266097,Pirates II: Stagnetti's Revenge,3
4030,2008,0765432,The Baader Meinhof Complex,3
4046,2008,0494652,"Welcome Home, Roscoe Jenkins",3
4483,2008,0487928,Dante 01,3
4730,2008,0932669,Older Than America,3
4767,2008,1052040,Seventh Moon,0
4805,2008,0831887,The Spirit,2
4812,2008,0915460,Grizzly Park,3
4935,2008,1277728,Mid-August Lunch,3
4959,2008,0984130,Miao Miao,3
5007,2008,0866439,Made of Honor,2
5048,2008,0368563,Possession,3
5050,2008,0896534,Deadgirl,0
5077,2008,0926129,Prom Night,3
5148,2008,2132415,Overcome,2
5174,2008,1052352,Princess: A Modern Fairtyale,3
5205,2008,0790686,Mirrors,1
5244,2008,0785007,Over Her Dead Body,3
5412,2008,0426592,Superhero Movie,3
5469,2008,1340664,Kenna,3
5474,2008,1172570,Bronson,1
5475,2008,0963794,The Ruins,3
5481,2008,1153103,Dead at 17,3
5584,2008,0830570,I Can't Think Straight,3
5656,2008,0859163,The Mummy: Tomb of the Dragon Emperor,3
5658,2008,1049948,Casi divas,3
5691,2008,1143155,Treeless Mountain,3
5703,2008,1142798,The Family That Preys,3
5748,2008,1173745,Revanche,1
5858,2008,1190539,The Chaser,0
5864,2008,0396707,The Secret of Moonacre,3
5904,2008,1073241,Nothing But the Truth,3
6059,2008,0435679,Keith,3
6097,2008,1046947,Last Chance Harvey,3
6262,2008,1068641,The Burning Plain,3
